nombre,artista,album,genero,año
"Bach, JS: Mass in F Major, BWV 233: Gloria",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in F Major, BWV 233: Domine Deus",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in F Major, BWV 233: Qui tollis",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in F Major, BWV 233: Quoniam",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in F Major, BWV 233: Cum sancto Spiritu",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Kyrie",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Gloria",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Gratias",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Domine Deus",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Quoniam",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Major, BWV 236: Cum Sancto Spiritu",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Kyrie",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Gloria",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Gratias",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Domine Fili",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Qui tollis - Quoniam",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in G Minor, BWV 235: Cum Sancto Spiritu",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Kyrie",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Gloria",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Domine Deus",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Qui tollis",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Quoniam",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Mass in A Major, BWV 234: Cum Sancto Spiritu",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Bach, JS: Sanctus in D Major, BWV 238",Johann Sebastian Bach,"Bach: Masses, BWV 233 - 235 & Sanctus, BWV 238",classical,2010
"Brandenburg Concerto No. 1 in F Major, BWV 1046: I. [Tempo giusto]",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 1 in F Major, BWV 1046: II. Adagio",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 1 in F Major, BWV 1046: III. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 1 in F Major, BWV 1046: IV. Menuetto - Trio I - Menuetto - Polonaise - Menuetto - Trio II - Menuetto",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. [Tempo giusto]",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 3 in G Major, BWV 1048: II. Adagio",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 5 in D Major, BWV 1050: I. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 5 in D Major, BWV 1050: II. Affettuoso",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 5 in D Major, BWV 1050: III. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 2 in F Major, BWV 1047: I. [Ohne Satzbezeichnung]",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 2 in F Major, BWV 1047: II. Andante",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 2 in F Major, BWV 1047: III. Allegro assai",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: I. [Ohne Satzbezeichnung]",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: II. Adagio ma non tanto",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: III. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 4 in G Major, BWV 1049: I. Allegro",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 4 in G Major, BWV 1049: II. Andante",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Brandenburg Concerto No. 4 in G Major, BWV 1049: III. Presto",Johann Sebastian Bach,Bach: Brandenburg Concertos,classical,2010
"Sonata in G Minor, BWV 1020: I. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in G Minor, BWV 1020: II. Adagio",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in G Minor, BWV 1020: III. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E-Flat Major, BWV 1031: I. Allegro moderato",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E-Flat Major, BWV 1031: II. Siciliano",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E-Flat Major, BWV 1031: III. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Major, BWV 1035: I. Adagio ma non tanto",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Major, BWV 1035: II. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Major, BWV 1035: III. Siciliano",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Major, BWV 1035: IV. Allegro assai",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in B Minor, BWV 1030: I. Andante",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in B Minor, BWV 1030: II. Largo e dolce",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in B Minor, BWV 1030: III. Presto",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in C Major, BWV 1033: I. Andante - Presto",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in C Major, BWV 1033: II. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in C Major, BWV 1033: III. Adagio",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in C Major, BWV 1033: IV. Menuett 1 and 2",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in A Major, BWV 1032: I. Vivace",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in A Major, BWV 1032: II. Largo e dolce",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in A Major, BWV 1032: III. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Partita in A Minor, BWV 1013: I. Allemande",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Partita in A Minor, BWV 1013: II. Corrente",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Partita in A Minor, BWV 1013: III. Sarabande",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Partita in A Minor, BWV 1013: IV. Bourée Anglaise",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Minor, BWV 1034: I. Adagio ma non troppo",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Minor, BWV 1034: II. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Minor, BWV 1034: III. Andante",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Sonata in E Minor, BWV 1034: IV. Allegro",Johann Sebastian Bach,Bach: Flute Sonatas,classical,2010
"Christen, ätzet diesen Tag, BWV 63: Chorale. Christen, atzet diesen Tag (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Recitative. O selger Tag! O ungemeines Heute! (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Aria. Gott, du hast es wohl gefuget (Soprano, Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Recitative. So kehret sich nun heut das bange Leid (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Aria. Ruft und fleht den Himmel an (Alto, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Recitative. Verdoppelt euch demnach (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Christen, ätzet diesen Tag, BWV 63: Chorale. Hochster, schau in Gnaden an (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Gloria in excelsis Deo, BWV 191: Gloria in excelsis Deo (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Gloria in excelsis Deo, BWV 191: Duet. Gloria Patri et Filio et Spiritui sancto (Soprano, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Gloria in excelsis Deo, BWV 191: Sicut erat in principio (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Sie werden aus Saba alle kommen (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Chorale. Die Kon'ge aus Saba kamen dar (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Recitative. Was dort Jesaias vorhergesehn (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Aria. Gold aus Ophir ist zu schlecht (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Recitative. Verschmahe nicht, du meiner Seele Licht (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Aria. Nimm mich dir zu eigen hin (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Sie werden aus Saba alle kommen, BWV 65: Chorale. Ei nun, mein Gott, so fall ich dir (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Liebster Immanuel, Herzog der Frommen (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Recitative. Die Himmelssussigkeit, der Auserwahlten Lust (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Aria. Auch die harte Kreuzesreise (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Recitative. Kein Hollenfeind kann mich verschlingen (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Aria. Lass, o Welt, mich aus Verachtung (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Immanuel, Herzog der Frommen, BWV 123: Chorale. Drum fahrt nur immer hin, ihr Eitelkeiten (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Aria. Mein liebster Jesus ist verloren (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Recitative. Wo treff ich meinen Jesum an (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Chorale. Jesu, mein Hort und Erretter",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Aria. Jesu, lass dich finden (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Arioso. Wisset ihr nicht, dass ich sein muss (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Recitative. Dies ist die Stimme meines Freundes (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Aria. Wohl mir, Jesus ist gefunden (Alto, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Mein liebster Jesus ist verloren, BWV 154: Chorale. Meinen Jesum lass ich nicht",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Meinen Jesum lass ich nicht (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Recitative. Solange sich ein Tropfen Blut (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Aria. Und wenn der harte Todesschlag (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Recitative. Doch ach! Welch schweres Ungemach (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Aria. Entziehe dich eilands, mein Herze, der Welt (Soprano, Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Meinen Jesum lass ich nicht, BWV 124: Chorale. Jesum lass ich nicht von mir (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Aria. Liebster Jesu, mein Verlangen (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Recitative. Was ist's, dass du mich gesuchet? (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Aria. Hier, in meines Vaters Statte (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Recitative. Ach! Heiliger und grosser Gott (Soprano, Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Aria. Nun verschwinden alle Plagen (Soprano, Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Liebster Jesu, mein Verlangen, BWV 32: Chorale. Mein Gott, offne mir die Pforten (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 18",classical,2010
"Ich armer Mensch, ich Sündenknecht, BWV 55: Aria. Ich armer Mensch, ich Sundenknecht (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Ich armer Mensch, ich Sündenknecht, BWV 55: Recitative. Ich habe wider Gott gehandelt (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Ich armer Mensch, ich Sündenknecht, BWV 55: Aria. Erbarme dich! (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Ich armer Mensch, ich Sündenknecht, BWV 55: Recitative. Erbarme dich! (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Ich armer Mensch, ich Sündenknecht, BWV 55: Chorale. Bin ich gleich von dir gewichen (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Aria. Was soll ich aus dir machen, Ephraim? (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Recitative. Ja, freilich sollte Gott (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Aria. Ein unbarmherziges Gerichte (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Recitative. Wohlan! Mein Herze legt (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Aria. Gerechter Gott, ach rechnest du? (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Was soll ich aus dir machen, Ephraim, BWV 89: Chorale. Mir mangelt zwar sehr viel (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Mache dich, mein Geist, bereit (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Aria. Ach schlafrige Seele (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Recitative. Gott, so vor deine Seele wacht (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Aria. Bete aber auch dabei (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Recitative. Er sehnet sich nach unserm Schreien (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Mache dich, mein Geist, bereit, BWV 115: Chorale. Drum so lasst uns immerdar (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"O Ewigkeit, du Donnerwort, BWV 60: Aria. O Ewigkeit, du Donnerwort (Alto, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"O Ewigkeit, du Donnerwort, BWV 60: Recitative. O schwerer Gang (Alto, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"O Ewigkeit, du Donnerwort, BWV 60: Aria. Mein letztes Lager (Duet. Alto, Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"O Ewigkeit, du Donnerwort, BWV 60: Recitative. Der Tod Bleibt doch (Alto, Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"O Ewigkeit, du Donnerwort, BWV 60: Chorale. Es ist genung (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Wohl dem, der sich auf seinen Gott (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Aria. Gott ist mein Freund (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Recitative. Der Heiland sendet ja die Seinen (Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Aria. Das Ungluck schlagt auf allen Seiten (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Recitative. Ja, trag ich gleich den grossten Feind in mir (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wohl dem, der sich auf seinen Gott, BWV 139: Chorale. Dahero Trotz der Hollen Heer! (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Aria. Nur jedem das Seine! (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Recitative. Du bist, mein Gott (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Aria. Lass mein Herz die Munze sein (Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Recitative. Ich wollte dir (Soprano, Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Aria : Nimm mich mir und gib mich dir! (Soprano, Alto)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Nur jedem das Seine, BWV 163: Chorale. Fuhr auch mein Herz und Sinn (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Sinfonia",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Recitative. Falsche Welt, dir trau ich nicht! (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Aria. Immerhin, immerhin, wenn ich gleich verstossen bin! (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Recitative. Gott ist getreu! (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Aria. Ich halt es mit dem lieben Gott (Soprano)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Falsche Welt, dir trau ich nicht, BWV 52: Chorale. In dich hab ich gehoffet, Herr (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wachet auf, ruft uns die Stimme, BWV 140: Chorale. Wachet auf, ruft uns die Stimme (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wachet auf, ruft uns die Stimme, BWV 140: Recitative. Er kommt, er kommt (Tenor)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wachet auf, ruft uns die Stimme, BWV 140: Aria Duet. Wenn kommst du, mein Heil (Soprano, Bass)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
"Wachet auf, ruft uns die Stimme, BWV 140: Chorale. Zion hort die Wachter singen (Chorus)",Johann Sebastian Bach,"Bach: Cantatas, Vol. 12",classical,2010
